"YYYYMM","f11","f12","f13","f21","f22","f23","f31","f32","f33","f41","f42","f43","f51","f52","f53"
"1969-10-01"," 0.11589421000"," 0.08115944281"," 0.0820750628"," 0.0967350642"," 0.0691712606"," 0.0650104318"," 0.09095750940"," 0.05385860267"," 0.05182270374"," 0.068515060054"," 0.0689889828"," 0.0603909030"," 0.0238685678"," 0.0536253493"," 0.03516586716"
"1969-11-01","-0.07252968499","-0.07783996434","-0.0654856788","-0.0640884102","-0.0616455320","-0.0280541218","-0.04658709978","-0.06306951777","-0.04593168034","-0.038918570761","-0.0620708228","-0.0265994786","-0.0438993021","-0.0514899824","-0.02422709077"
"1969-12-01","-0.11165029322","-0.09500775956","-0.0491795892","-0.0803157969","-0.0673187881","-0.0418464393","-0.05317411143","-0.04236683196","-0.01495662157","-0.043948210464","-0.0201149785","-0.0318462752","-0.0240040919","-0.0274687852","-0.01894473849"
"1970-01-01","-0.01211516332","-0.05009099909","-0.0788339528","-0.0465679623","-0.0644540898","-0.0505990052","-0.09806228460","-0.06192947041","-0.07309274943","-0.058292234342","-0.0889143590","-0.0913437013","-0.1218770069","-0.0782570858","-0.08539950413"
"1970-02-01"," 0.02274824681"," 0.02604873573"," 0.0497177295"," 0.0278504179"," 0.0349758166"," 0.0559327206"," 0.05333857853"," 0.03763404150"," 0.04898504442"," 0.060015742087"," 0.0520249135"," 0.0556285499"," 0.0707683352"," 0.0807990841"," 0.04765630271"
"1970-03-01","-0.04012094854","-0.03436844932","-0.0559768304","-0.0270432318","-0.0169366497","-0.0441890463","-0.02378628553","-0.01369153276","-0.01253470315","-0.002850942040"," 0.0043901449","-0.0229611279","-0.0133714972"," 0.0127374768","-0.02290840431"
"1970-04-01","-0.18731797131","-0.17620983683","-0.2100443962","-0.1725017504","-0.1512886210","-0.1914848680","-0.17155418677","-0.14891023133","-0.14437004983","-0.120512109302","-0.1226643122","-0.1283519386","-0.1243029982","-0.0983050743","-0.08883858440"
"1970-05-01","-0.09087606514","-0.10152066995","-0.1211222802","-0.1110096562","-0.0969613410","-0.1171456670","-0.12131212908","-0.09342250554","-0.10292853540","-0.085457255918","-0.0946990377","-0.0989655773","-0.0603337346","-0.0392901541","-0.05706028020"
"1970-06-01","-0.11120047610","-0.08026015134","-0.0634508983","-0.1104240191","-0.0809573220","-0.0721415817","-0.08070618286","-0.06981888454","-0.05103340547","-0.074012482415","-0.0642865885","-0.0535006489","-0.0444212353","-0.0587076235","-0.05981202062"
"1970-07-01"," 0.04531717743"," 0.05144312190"," 0.0407032417"," 0.0803156475"," 0.0857983896"," 0.0555979048"," 0.06895327910"," 0.06875073215"," 0.05662966709"," 0.125188890994"," 0.0807555313"," 0.0581577946"," 0.0630052164"," 0.0758348226"," 0.06549939811"
"1970-08-01"," 0.06166093969"," 0.06461264390"," 0.0507033883"," 0.0951105309"," 0.0582941229"," 0.0482818271"," 0.09738446472"," 0.06572579412"," 0.02817738154"," 0.072332445474"," 0.0574502738"," 0.0509684549"," 0.0422978821"," 0.0486342762"," 0.03827353640"
"1970-09-01"," 0.16492830123"," 0.12132136076"," 0.1569016983"," 0.1401516777"," 0.1288069462"," 0.0963686866"," 0.09957713546"," 0.09210009827"," 0.06575859339"," 0.078745721541"," 0.0543874013"," 0.0522705532"," 0.0545600974"," 0.0241219343"," 0.02335438420"
"1970-10-01","-0.08255053051","-0.09065429147","-0.0478263945","-0.0572746387","-0.0569223250","-0.0605648979","-0.06555485034","-0.04051847352","-0.03655785867","-0.042997511720","-0.0597332226","-0.0181221889","-0.0118093257","-0.0084627767","-0.01352288941"
"1970-11-01","-0.02769084187","-0.02261742628"," 0.0035743570"," 0.0310759422"," 0.0303295292"," 0.0152671276"," 0.02365479684"," 0.02853693528"," 0.04721246409"," 0.038332500371"," 0.0418727840"," 0.0621733780"," 0.0484955708"," 0.0507318262"," 0.05285366618"
"1970-12-01"," 0.08450428529"," 0.09128347757"," 0.0991068241"," 0.0714949116"," 0.1062213325"," 0.0780784326"," 0.08121226258"," 0.09345351314"," 0.06251335049"," 0.090018728598"," 0.0898421233"," 0.0695529713"," 0.0693122093"," 0.0511941704"," 0.05239480149"
"1971-01-01"," 0.18549408737"," 0.13906284866"," 0.0991860999"," 0.1238813359"," 0.1075925353"," 0.0788515679"," 0.10448517611"," 0.09180845556"," 0.06358235325"," 0.076343053999"," 0.0776031444"," 0.0549278738"," 0.0465474122"," 0.0284634440"," 0.03906053269"
"1971-02-01"," 0.06116957904"," 0.05239996707"," 0.0459402559"," 0.0278934926"," 0.0290556135"," 0.0347430009"," 0.02635104748"," 0.01629282358"," 0.02337014129"," 0.031135336102"," 0.0083040166"," 0.0191496521"," 0.0020240681"," 0.0087132596"," 0.01157624805"
"1971-03-01"," 0.05197892004"," 0.05405952469"," 0.0660883593"," 0.0529475687"," 0.0660547753"," 0.0518985170"," 0.06684058031"," 0.05028999427"," 0.03806849595"," 0.043315547158"," 0.0495963062"," 0.0523287717"," 0.0331244322"," 0.0362546889"," 0.03207435244"
"1971-04-01"," 0.01445138448"," 0.02872297744"," 0.0188916888"," 0.0222661958"," 0.0408065859"," 0.0244057441"," 0.04862853684"," 0.04275990957"," 0.03680672467"," 0.025073989838"," 0.0206607542"," 0.0421483096"," 0.0096718581"," 0.0327476652"," 0.02767148168"
"1971-05-01","-0.06899091208","-0.06479839543","-0.0597156175","-0.0615310638","-0.0534118768","-0.0409787449","-0.04838878206","-0.04417707083","-0.03268100791","-0.035173818533","-0.0346750403","-0.0441217642","-0.0416040704","-0.0411320134","-0.02694285550"
